NAME,TotalPop,White_NonHisp,Black,Asian,Hispanic,MedianIncome,BelowPoverty,BachelorsOrHigher,Male_Under18,Female_Under18,Male_18_34,Female_18_34,Male_35_64,Female_35_64,Male_65plus,Female_65plus,LaborForce,Unemployed,NoHealthInsurance,MedianRent,STATE,COUNTY,TRACT,TRACT_FIPS,Age_Under18,Age_18_34,Age_35_64,Age_65plus,Pct_Black,Pct_Hispanic,Pct_Asian,Pct_WhiteNonHisp,Pct_BelowPoverty,Pct_BachelorsPlus,Pct_Unemployed,Pct_Uninsured
Census Tract 7113; Cook County; Illinois,1610,21,1504,85,0,76524,146,89,0,83,0,20,0,47,4,18,720,110,112,1094,17,31,711300,17031711300,83,20,47,22,93.41614906832298,0.0,5.279503105590062,1.3043478260869565,9.06832298136646,5.527950310559007,15.277777777777779,6.956521739130435
Census Tract 7114; Cook County; Illinois,2703,15,2458,0,186,59188,539,282,115,246,9,17,39,81,21,5,1094,160,49,1060,17,31,711400,17031711400,361,26,120,26,90.93599704032556,6.8812430632630415,0.0,0.5549389567147613,19.94080651128376,10.432852386237514,14.625228519195613,1.812800591934887
Census Tract 7115; Cook County; Illinois,2472,0,2339,89,44,52885,308,118,0,95,16,22,0,25,54,25,900,78,0,1637,17,31,711500,17031711500,95,38,25,79,94.61974110032362,1.779935275080906,3.6003236245954695,0.0,12.459546925566343,4.773462783171521,8.666666666666668,0.0
Census Tract 7201; Cook County; Illinois,3329,1631,858,74,516,149180,406,643,135,151,46,43,42,127,33,12,1606,274,18,-666666666,17,31,720100,17031720100,286,89,169,45,25.77350555722439,15.50015019525383,2.222889756683689,48.99369179933914,12.195854610994292,19.315109642535297,17.06102117061021,0.5407029137879243
Census Tract 7202; Cook County; Illinois,4161,1790,2007,18,245,121080,104,711,145,188,35,42,149,15,98,64,1904,144,19,995,17,31,720200,17031720200,333,77,164,162,48.23359769286229,5.888007690459024,0.43258832011535686,43.01850516702716,2.4993991828887285,17.087238644556596,7.563025210084033,0.45662100456621
Census Tract 7203; Cook County; Illinois,3434,2197,960,1,91,136914,98,1008,71,64,0,48,30,4,83,64,1912,146,0,1179,17,31,720300,17031720300,135,48,34,147,27.955736750145604,2.649970879440885,0.029120559114735003,63.9778683750728,2.8538147932440303,29.353523587652887,7.635983263598327,0.0
Census Tract 7204; Cook County; Illinois,1835,1515,87,15,197,122396,57,277,32,34,2,50,62,26,35,28,1024,34,9,2566,17,31,720400,17031720400,66,52,88,63,4.741144414168938,10.735694822888284,0.8174386920980926,82.56130790190736,3.106267029972752,15.095367847411445,3.3203125,0.4904632152588556
Census Tract 7205; Cook County; Illinois,1888,1684,21,14,169,111250,60,496,61,28,0,31,64,31,6,22,1016,31,0,1313,17,31,720500,17031720500,89,31,95,28,1.1122881355932204,8.951271186440678,0.7415254237288136,89.19491525423729,3.1779661016949152,26.27118644067797,3.0511811023622046,0.0
Census Tract 7206; Cook County; Illinois,1930,1398,477,0,25,156927,99,523,96,90,10,85,8,2,18,19,922,74,0,-666666666,17,31,720600,17031720600,186,95,10,37,24.71502590673575,1.2953367875647668,0.0,72.43523316062176,5.129533678756477,27.09844559585492,8.026030368763557,0.0
Census Tract 7207; Cook County; Illinois,2993,852,1697,14,95,98897,312,434,20,0,58,0,163,0,50,25,1839,156,20,1106,17,31,720700,17031720700,20,58,163,75,56.69896424991647,3.174072836618777,0.4677581022385567,28.466421650517876,10.424323421316405,14.500501169395255,8.482871125611746,0.6682258603407952
Census Tract 7301; Cook County; Illinois,2441,58,2321,0,0,57200,593,269,89,9,41,29,45,77,7,75,1098,154,0,1385,17,31,730100,17031730100,98,70,122,82,95.08398197460058,0.0,0.0,2.376075378943056,24.293322408848834,11.02007374027038,14.025500910746814,0.0
Census Tract 7302.01; Cook County; Illinois,5315,91,4923,0,169,61432,658,494,61,27,121,303,150,119,0,12,2673,261,45,1074,17,31,730201,17031730201,88,424,269,12,92.62464722483537,3.1796801505174033,0.0,1.7121354656632175,12.38005644402634,9.29444967074318,9.764309764309765,0.8466603951081844
Census Tract 7302.02; Cook County; Illinois,2968,43,2903,0,22,81250,125,309,39,101,37,32,41,32,16,32,1329,170,9,2185,17,31,730202,17031730202,140,69,73,48,97.8099730458221,0.7412398921832885,0.0,1.448787061994609,4.211590296495957,10.411051212938006,12.791572610985705,0.3032345013477089
Census Tract 7303; Cook County; Illinois,946,0,933,0,0,45278,144,99,11,12,15,0,0,0,6,33,478,123,0,933,17,31,730300,17031730300,23,15,0,39,98.62579281183932,0.0,0.0,0.0,15.221987315010571,10.465116279069768,25.732217573221757,0.0
Census Tract 7304; Cook County; Illinois,3916,63,3798,0,50,88365,540,510,140,19,60,0,113,72,25,27,1964,108,179,1253,17,31,730400,17031730400,159,60,185,52,96.98672114402451,1.2768130745658837,0.0,1.6087844739530133,13.789581205311544,13.023493360572012,5.4989816700611,4.570990806945863
Census Tract 7305; Cook County; Illinois,4049,11,4037,0,1,64566,1048,568,139,84,48,13,84,22,51,59,1917,161,0,825,17,31,730500,17031730500,223,61,106,110,99.70363052605582,0.02469745616201531,0.0,0.27167201778216843,25.882934057792045,14.028155100024698,8.398539384454876,0.0
Census Tract 7306; Cook County; Illinois,3544,52,3416,0,52,80500,400,487,164,152,145,0,39,48,37,104,1536,195,0,1388,17,31,730600,17031730600,316,145,87,141,96.3882618510158,1.4672686230248306,0.0,1.4672686230248306,11.286681715575622,13.741534988713319,12.6953125,0.0
Census Tract 7307; Cook County; Illinois,2133,0,1990,0,102,67500,386,187,20,10,0,0,36,75,15,32,996,103,0,1623,17,31,730700,17031730700,30,0,111,47,93.29582747304266,4.781997187060478,0.0,0.0,18.09657759024848,8.76699484294421,10.341365461847388,0.0
Census Tract 7401; Cook County; Illinois,2794,2241,30,46,445,109375,308,547,146,122,10,0,15,4,0,11,1521,61,22,1130,17,31,740100,17031740100,268,10,19,11,1.0737294201861132,15.926986399427346,1.6463851109520402,80.20758768790265,11.023622047244094,19.577666428060127,4.0105193951347795,0.7874015748031495
Census Tract 7402; Cook County; Illinois,6207,4962,52,47,598,124161,356,983,222,149,232,188,157,106,72,77,2785,100,8,2200,17,31,740200,17031740200,371,420,263,149,0.837763815047527,9.634283873046561,0.7572096020621879,79.94200096665055,5.735459964556147,15.836958272917673,3.5906642728904847,0.1288867407765426
Census Tract 7403; Cook County; Illinois,5127,4529,0,29,569,124250,206,1063,144,212,73,17,89,21,0,261,2552,164,0,1494,17,31,740300,17031740300,356,90,110,261,0.0,11.098108055393018,0.5656329237370782,88.3362590208699,4.017944216890969,20.733372342500488,6.426332288401254,0.0
Census Tract 7404; Cook County; Illinois,4425,3365,399,43,470,91042,149,492,120,161,38,23,36,46,74,33,2418,101,139,1455,17,31,740400,17031740400,281,61,82,107,9.016949152542372,10.621468926553671,0.9717514124293786,76.045197740113,3.367231638418079,11.118644067796609,4.177005789909016,3.1412429378531073
Census Tract 7501; Cook County; Illinois,3400,264,3034,20,57,53273,541,448,84,88,0,25,34,30,8,46,1423,162,30,-666666666,17,31,750100,17031750100,172,25,64,54,89.23529411764706,1.6764705882352942,0.5882352941176471,7.764705882352942,15.911764705882353,13.176470588235295,11.384399156711174,0.8823529411764706
Census Tract 7502; Cook County; Illinois,3230,796,2035,156,223,79464,235,474,122,50,40,9,32,14,40,39,1706,186,0,1518,17,31,750200,17031750200,172,49,46,79,63.00309597523219,6.904024767801857,4.829721362229102,24.643962848297214,7.275541795665634,14.674922600619194,10.902696365767877,0.0
Census Tract 7503; Cook County; Illinois,2590,1958,287,17,124,120643,102,509,22,90,7,27,48,3,19,28,1469,93,3,1430,17,31,750300,17031750300,112,34,51,47,11.081081081081082,4.787644787644788,0.6563706563706564,75.59845559845559,3.9382239382239383,19.652509652509654,6.330837304288632,0.11583011583011582
Census Tract 7504; Cook County; Illinois,3036,1724,782,29,330,108788,90,632,83,76,19,0,35,48,68,45,1724,44,0,1156,17,31,750400,17031750400,159,19,83,113,25.757575757575758,10.869565217391305,0.9552042160737813,56.78524374176548,2.9644268774703555,20.816864295125164,2.5522041763341066,0.0
Census Tract 7505; Cook County; Illinois,5402,1325,3370,10,41,68615,655,716,27,174,0,108,105,47,85,36,2083,189,51,1839,17,31,750500,17031750500,201,108,152,121,62.3843021103295,0.7589781562384301,0.18511662347278787,24.52795261014439,12.125138837467604,13.254350240651611,9.073451752280365,0.944094779711218
Census Tract 7506; Cook County; Illinois,3660,47,3359,0,199,58494,1013,407,200,300,33,14,61,0,27,33,1497,48,19,1300,17,31,750600,17031750600,500,47,61,60,91.77595628415301,5.437158469945355,0.0,1.2841530054644807,27.677595628415304,11.120218579234972,3.2064128256513023,0.5191256830601093
Census Tract 7608.01; Cook County; Illinois,4931,2708,222,1488,314,75625,682,981,212,312,35,0,101,48,33,49,2676,69,91,1467,17,31,760801,17031760801,524,35,149,82,4.5021293855201785,6.36787669843845,30.176434800243356,54.9178665585074,13.83086595011154,19.894544717095926,2.57847533632287,1.8454674508213345
Census Tract 7608.02; Cook County; Illinois,2244,1808,63,21,352,93313,119,345,11,43,28,18,22,20,59,18,1223,27,0,1202,17,31,760802,17031760802,54,46,42,77,2.807486631016043,15.686274509803921,0.9358288770053476,80.57040998217468,5.303030303030303,15.37433155080214,2.2076860179885527,0.0
Census Tract 7608.03; Cook County; Illinois,6598,4002,613,362,1337,68276,355,1392,60,269,15,83,0,64,87,98,4190,222,15,1369,17,31,760803,17031760803,329,98,64,185,9.290694149742345,20.263716277659896,5.486511063958775,60.654743861776296,5.380418308578357,21.097302212791753,5.298329355608592,0.22734161867232497
Census Tract 7702.01; Cook County; Illinois,6125,4017,281,875,818,90717,208,1618,71,150,96,11,42,79,141,113,3663,161,47,1596,17,31,770201,17031770201,221,107,121,254,4.587755102040816,13.355102040816327,14.285714285714285,65.58367346938776,3.3959183673469386,26.416326530612245,4.395304395304396,0.7673469387755102
Census Tract 7702.02; Cook County; Illinois,4428,3212,29,274,878,89615,794,691,161,32,126,0,26,55,51,43,2197,105,0,2534,17,31,770202,17031770202,193,126,81,94,0.6549232158988257,19.828364950316168,6.187895212285456,72.53839205058718,17.931345980126466,15.60523938572719,4.779244424214838,0.0
Census Tract 7703; Cook County; Illinois,6855,5027,339,294,1102,80568,495,1173,185,148,168,50,54,87,22,51,3704,118,0,1609,17,31,770300,17031770300,333,218,141,73,4.945295404814004,16.075857038657915,4.288840262582057,73.33333333333333,7.2210065645514225,17.11159737417943,3.185745140388769,0.0
Census Tract 7704; Cook County; Illinois,4473,2836,229,395,930,86806,309,535,111,175,43,85,22,130,83,37,2739,142,82,1379,17,31,770400,17031770400,286,128,152,120,5.119606528057232,20.79141515761234,8.830762351889113,63.402638050525375,6.908115358819584,11.960652805723228,5.184373859072655,1.8332215515314105
Census Tract 7705; Cook County; Illinois,4284,357,0,0,3911,59911,896,127,157,206,95,250,4,61,32,10,1960,90,43,1152,17,31,770500,17031770500,363,345,65,42,0.0,91.29318394024276,0.0,8.333333333333332,20.915032679738562,2.964519140989729,4.591836734693878,1.003734827264239
Census Tract 7706.01; Cook County; Illinois,3557,2722,38,246,551,84314,188,500,59,39,0,68,114,100,35,65,1829,52,9,1185,17,31,770601,17031770601,98,68,214,100,1.0683159966263704,15.490581951082373,6.915940399212819,76.52516165307843,5.285352825414676,14.05678942929435,2.8430836522689993,0.2530222097272983
Census Tract 7706.02; Cook County; Illinois,4795,1566,47,419,2629,85913,175,310,76,107,8,195,170,153,111,93,2970,166,49,1148,17,31,770602,17031770602,183,203,323,204,0.9801876955161626,54.82794577685088,8.738269030239833,32.659019812304486,3.64963503649635,6.465067778936392,5.589225589225589,1.0218978102189782
Census Tract 7707; Cook County; Illinois,2395,1454,55,150,694,68145,228,392,52,85,24,19,43,29,59,37,1281,66,5,1055,17,31,770700,17031770700,137,43,72,96,2.2964509394572024,28.97703549060543,6.263048016701461,60.709812108559504,9.519832985386222,16.367432150313153,5.152224824355972,0.20876826722338201
Census Tract 7708; Cook County; Illinois,5982,3842,0,270,1804,79750,208,956,332,186,116,53,179,16,13,122,2838,80,21,1208,17,31,770800,17031770800,518,169,195,135,0.0,30.157138080909395,4.513540621865597,64.22601136743565,3.4770979605483117,15.981277164827818,2.8188865398167726,0.3510531594784353
Census Tract 7709.01; Cook County; Illinois,4574,3569,13,313,337,95313,248,803,78,52,30,27,44,34,125,35,2539,128,30,1407,17,31,770901,17031770901,130,57,78,160,0.28421512898994317,7.367730651508526,6.8430257979886315,78.0279842588544,5.421950153038916,17.55574989068649,5.041354864119732,0.6558810668998688
Census Tract 7709.02; Cook County; Illinois,3863,3043,152,93,485,74318,315,644,170,113,39,13,65,30,55,33,2040,168,0,1248,17,31,770902,17031770902,283,52,95,88,3.934765726119596,12.555009060315816,2.4074553455863317,78.77297437224955,8.154284235050477,16.67098110276987,8.235294117647058,0.0
Census Tract 8001; Cook County; Illinois,2449,2270,53,3,53,250001,70,630,66,36,14,41,3,18,2,26,975,27,0,-666666666,17,31,800100,17031800100,102,55,21,28,2.1641486320947325,2.1641486320947325,0.12249897917517355,92.69089424254798,2.8583095140873827,25.724785626786446,2.769230769230769,0.0
Census Tract 8002; Cook County; Illinois,6266,5813,113,152,138,250001,148,1550,181,223,55,48,58,44,16,95,2525,97,0,2063,17,31,800200,17031800200,404,103,102,111,1.803383338653048,2.202361953399298,2.425789977657198,92.77050750079796,2.3619533992977977,24.736674114267476,3.8415841584158414,0.0
Census Tract 8003; Cook County; Illinois,3251,2911,0,85,70,250001,65,780,187,247,11,39,29,11,79,65,1182,19,24,1381,17,31,800300,17031800300,434,50,40,144,0.0,2.153183635804368,2.614580129191018,89.54167948323592,1.9993848046754845,23.992617656105814,1.6074450084602367,0.7382343894186404
Census Tract 8004; Cook County; Illinois,3779,3416,0,114,97,250001,45,785,207,100,11,7,25,17,31,20,1613,71,0,2125,17,31,800400,17031800400,307,18,42,51,0.0,2.5668166181529504,3.0166710770044984,90.39428420216989,1.190791214607039,20.77269118814501,4.401735895846249,0.0
Census Tract 8005; Cook County; Illinois,5465,4945,43,103,80,250001,131,1277,192,235,27,58,42,31,14,151,2348,32,0,1725,17,31,800500,17031800500,427,85,73,165,0.786825251601098,1.463860933211345,1.8847209515096066,90.48490393412627,2.397072278133577,23.366880146386094,1.362862010221465,0.0
Census Tract 8006; Cook County; Illinois,2454,2069,0,47,100,250001,23,620,38,116,27,24,27,18,40,27,950,32,13,3501,17,31,800600,17031800600,154,51,45,67,0.0,4.074979625101874,1.915240423797881,84.31132844335778,0.9372453137734311,25.264873675631623,3.3684210526315788,0.5297473512632437
Census Tract 8007; Cook County; Illinois,4981,3865,25,535,208,250001,113,1318,220,220,4,53,38,19,89,64,2172,51,48,3253,17,31,800700,17031800700,440,57,57,153,0.5019072475406545,4.175868299538245,10.740815097370007,77.59486046978519,2.2686207588837584,26.460550090343304,2.3480662983425415,0.9636619152780567
Census Tract 8008; Cook County; Illinois,2250,1894,12,186,89,105688,213,595,0,85,72,25,13,54,29,20,1149,36,0,2512,17,31,800800,17031800800,85,97,67,49,0.5333333333333333,3.9555555555555553,8.266666666666666,84.17777777777778,9.466666666666667,26.444444444444443,3.1331592689295036,0.0
Census Tract 8009; Cook County; Illinois,4510,2647,22,1070,614,131548,282,1093,179,92,10,35,59,32,16,69,2064,78,93,3435,17,31,800900,17031800900,271,45,91,85,0.4878048780487805,13.614190687361418,23.725055432372503,58.691796008869176,6.252771618625277,24.235033259423503,3.77906976744186,2.0620842572062084
Census Tract 8010; Cook County; Illinois,4953,3881,0,881,35,172661,49,895,141,42,89,40,0,23,77,55,2301,113,23,1859,17,31,801000,17031801000,183,129,23,132,0.0,0.7066424389259035,17.787199676963457,78.35655158489804,0.9892994144962648,18.069856652533815,4.91090830073881,0.4643650312941652
Census Tract 8011; Cook County; Illinois,4833,4361,1,169,71,241174,75,1212,171,186,20,47,36,10,64,19,2391,102,10,1913,17,31,801100,17031801100,357,67,46,83,0.02069108214359611,1.469066832195324,3.496792882267743,90.23380922822264,1.5518311607697082,25.07759155803849,4.265997490589712,0.2069108214359611
Census Tract 8012; Cook County; Illinois,3576,3183,0,136,103,250001,0,832,41,66,40,20,19,0,57,31,1539,40,8,2250,17,31,801200,17031801200,107,60,19,88,0.0,2.8803131991051454,3.803131991051454,89.01006711409396,0.0,23.2662192393736,2.599090318388564,0.22371364653243847
Census Tract 8013; Cook County; Illinois,4516,3520,33,443,303,148967,419,980,92,127,48,63,0,18,36,22,2008,154,0,1135,17,31,801300,17031801300,219,111,18,58,0.7307351638618246,6.70947741364039,9.809565987599646,77.94508414526129,9.278122232063774,21.70062001771479,7.669322709163347,0.0
Census Tract 8014; Cook County; Illinois,3005,2162,12,559,161,168306,118,811,178,50,0,9,19,7,36,78,1357,41,0,2268,17,31,801400,17031801400,228,9,26,114,0.3993344425956739,5.357737104825292,18.602329450915143,71.94675540765391,3.926788685524126,26.988352745424294,3.0213706705969052,0.0
Census Tract 8015; Cook County; Illinois,6110,4901,194,508,400,139797,272,1451,100,140,38,77,0,92,60,37,3204,104,0,1955,17,31,801500,17031801500,240,115,92,97,3.1751227495908347,6.546644844517186,8.314238952536824,80.2127659574468,4.451718494271685,23.74795417348609,3.245942571785269,0.0
Census Tract 8016.01; Cook County; Illinois,4532,2842,241,1155,78,103788,257,1062,144,17,67,13,9,84,66,51,2151,80,14,2363,17,31,801601,17031801601,161,80,93,117,5.317740511915269,1.7210944395410415,25.485436893203882,62.70962047661077,5.670785525154457,23.4333627537511,3.7192003719200373,0.3089143865842895
Census Tract 8016.03; Cook County; Illinois,3707,1955,458,1003,91,82135,427,671,49,163,6,0,86,16,13,35,1706,61,50,1411,17,31,801603,17031801603,212,6,102,48,12.355004046398706,2.4548152144591313,27.05691934178581,52.7380631238198,11.51874831400054,18.100890207715135,3.5756154747948417,1.3487995683841383
Census Tract 8016.05; Cook County; Illinois,5680,3867,15,1016,759,181136,304,1632,134,85,100,275,59,15,31,75,3041,121,0,-666666666,17,31,801605,17031801605,219,375,74,106,0.2640845070422535,13.362676056338026,17.887323943661972,68.08098591549296,5.352112676056338,28.732394366197184,3.978954291351529,0.0
Census Tract 8016.06; Cook County; Illinois,7340,5411,56,1238,80,168298,175,1734,105,350,86,10,168,23,176,205,3838,80,0,2071,17,31,801606,17031801606,455,96,191,381,0.7629427792915531,1.08991825613079,16.86648501362398,73.71934604904632,2.3841961852861036,23.623978201634877,2.084418968212611,0.0
Census Tract 8016.07; Cook County; Illinois,5616,2765,114,2064,352,152500,166,1428,164,163,0,59,93,15,107,253,2781,25,100,1641,17,31,801607,17031801607,327,59,108,360,2.02991452991453,6.267806267806268,36.75213675213676,49.234330484330485,2.955840455840456,25.427350427350426,0.8989572096368214,1.7806267806267806
Census Tract 8016.08; Cook County; Illinois,6271,4051,52,1800,126,138886,474,1451,171,25,15,0,9,10,86,58,2560,108,213,2955,17,31,801608,17031801608,196,15,19,144,0.829213841492585,2.009248923616648,28.7035560516664,64.5989475362781,7.558603093605486,23.13825546164886,4.21875,3.3965874661138575
Census Tract 8017.01; Cook County; Illinois,3492,2638,0,546,217,214303,58,940,167,68,38,35,32,10,57,75,1696,28,19,1980,17,31,801701,17031801701,235,73,42,132,0.0,6.214203894616266,15.63573883161512,75.54410080183276,1.6609392898052693,26.918671248568156,1.650943396226415,0.5441008018327605
Census Tract 8017.02; Cook County; Illinois,4841,3715,150,509,302,173750,108,1237,151,116,32,78,19,33,40,16,2405,74,9,3014,17,31,801702,17031801702,267,110,52,56,3.098533360875852,6.238380499896715,10.51435653790539,76.7403429043586,2.2309440198306136,25.552571782689526,3.076923076923077,0.18591200165255115
Census Tract 8018; Cook County; Illinois,6339,4956,318,770,155,191625,429,1791,140,213,88,37,96,108,113,125,3096,51,0,2349,17,31,801800,17031801800,353,125,204,238,5.016564126833885,2.445180627859284,12.147026344849346,78.18267865593941,6.767628963558921,28.25366777094179,1.6472868217054266,0.0
Census Tract 8019.01; Cook County; Illinois,4594,2994,61,440,1002,91938,567,991,17,73,100,98,38,43,9,81,2296,207,0,2184,17,31,801901,17031801901,90,198,81,90,1.3278188942098388,21.8110579016108,9.57771005659556,65.17196343056159,12.342185459294733,21.571615150195907,9.015679442508711,0.0
Census Tract 8019.02; Cook County; Illinois,3645,2988,0,203,362,199609,17,979,62,357,10,23,21,36,0,54,1862,51,0,3501,17,31,801902,17031801902,419,33,57,54,0.0,9.931412894375857,5.569272976680384,81.9753086419753,0.4663923182441701,26.858710562414267,2.7389903329752956,0.0
Census Tract 8020.02; Cook County; Illinois,4881,3724,46,522,402,131217,121,1087,145,94,62,43,25,56,112,125,2527,91,10,1491,17,31,802002,17031802002,239,105,81,237,0.9424298299528785,8.2360172095882,10.694529809465275,76.29584101618521,2.47900020487605,22.2700266338865,3.6011080332409975,0.2048760499897562
Census Tract 8020.03; Cook County; Illinois,2387,1502,104,416,319,153125,139,555,64,105,15,31,16,12,22,55,1179,56,0,2064,17,31,802003,17031802003,169,46,28,77,4.356933389191454,13.36405529953917,17.427733556765816,62.924172601591955,5.8232090490155,23.250942605781315,4.749787955894826,0.0
